id,company_id,invoice_number,issuer,payer,amount,due_date,status,pdf_path,extraction,created_at,updated_at
176,3,FACT/2026/1584,CONSTRUCTORA CMG SRL,Ritmo,2891165.35,2026-04-15,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130749949"", ""referencia"": ""FACT/2026/00000022"", ""moneda"": ""DOP"", ""pendiente"": ""2891165.35"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 6, ""fecha_emision"": ""2026-03-16""}",2026-04-29 22:17:24,
177,3,FACT/2026/2071,LABORATORIOS DR COLLADO S A,Ritmo,14400.15,2026-04-15,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101005556"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""1724.92"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": 6, ""fecha_emision"": ""2026-04-15""}",2026-04-29 22:17:24,
178,3,FACT/2026/1831,MAX FERRETERIA SRL,Ritmo,43783.92,2026-04-15,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101852321"", ""referencia"": ""FACT COMPRA DE CASCO DE SEGURIDAD,BOTAS GAMAX"", ""moneda"": ""DOP"", ""pendiente"": ""43783.92"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 6, ""fecha_emision"": ""2026-03-16""}",2026-04-29 22:17:24,
179,3,FACT/2026/1848,GRUPO SAN JUAN SAS,Ritmo,34690.03,2026-04-16,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101009004"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""34690.03"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 5, ""fecha_emision"": ""2026-04-01""}",2026-04-29 22:17:24,
180,3,FACT/2026/1431,SUED & FARGESA SRL,Ritmo,97481.22,2026-04-16,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101027721"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""97481.22"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 5, ""fecha_emision"": ""2026-03-17""}",2026-04-29 22:17:24,
181,3,FACT/2026/1342,BRINKS CASH SOLUTIONS SA,Ritmo,244796.28,2026-04-16,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101040165"", ""referencia"": ""FACT/20262800"", ""moneda"": ""DOP"", ""pendiente"": ""244796.28"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 5, ""fecha_emision"": ""2026-03-17""}",2026-04-29 22:17:24,
182,3,FACT/2026/1339,PANADERIA PASTELERIA LUMIJOR SRL,Ritmo,88710,2026-04-17,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102614423"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""32994"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": 4, ""fecha_emision"": ""2026-03-18""}",2026-04-29 22:17:24,
183,3,FACT/2026/1830,MAX FERRETERIA SRL,Ritmo,4120.18,2026-04-17,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101852321"", ""referencia"": ""Impuestos FACT COMPRA DE CUCHILLA TRUPER"", ""moneda"": ""DOP"", ""pendiente"": ""4120.18"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 4, ""fecha_emision"": ""2026-03-18""}",2026-04-29 22:17:24,
184,3,FACT/2026/1034,LABORATORIOS KEY SRL,Ritmo,71515.08,2026-04-18,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101001321"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""71515.08"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 3, ""fecha_emision"": ""2026-03-04""}",2026-04-29 22:17:24,
185,3,FACT/2026/1441,EDESUR DOMINICANA S A,Ritmo,25766.83,2026-04-18,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101821248"", ""referencia"": ""FACT/2026/5306"", ""moneda"": ""DOP"", ""pendiente"": ""25766.83"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 3, ""fecha_emision"": ""2026-03-19""}",2026-04-29 22:17:24,
186,3,FACT/2026/1657,COPPERZUT TECHNOLOGY SRL,Ritmo,5841,2026-04-18,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131164668"", ""referencia"": ""COMPRA HIGROMETRO"", ""moneda"": ""DOP"", ""pendiente"": ""5841"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 3, ""fecha_emision"": ""2026-03-19""}",2026-04-29 22:17:24,
187,3,FACT/2026/1493,LABORATORIOS CROM SRL,Ritmo,30373.2,2026-04-18,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101027029"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""1518.66"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": 3, ""fecha_emision"": ""2026-03-19""}",2026-04-29 22:17:24,
188,3,FACT/2026/1416,VIMA DOMINICANA SRL,Ritmo,206179.51,2026-04-18,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101765674"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""206179.51"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 3, ""fecha_emision"": ""2026-03-19""}",2026-04-29 22:17:24,
189,3,FACT/2026/1418,LABORATORIOS RYSELL SRL,Ritmo,62400,2026-04-18,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101144442"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""62400"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 3, ""fecha_emision"": ""2026-03-19""}",2026-04-29 22:17:24,
190,3,FACT/2026/1414,PANIFICADORA MODERNA SRL,Ritmo,32360.09,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101172193"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""32360.09"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-03-20""}",2026-04-29 22:17:24,
191,3,FACT/2026/1501,MARKETING WORLD SOLUTIONS EIRL,Ritmo,20399.21,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130632901"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""20399.21"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-03-20""}",2026-04-29 22:17:24,
192,3,FACT/2026/2093,LEMECONA SRL,Ritmo,140356.8,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132010051"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""99728.16"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-04-19""}",2026-04-29 22:17:24,
193,3,FACT/2026/1464,FONT GAMUNDI S A,Ritmo,390600,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""103000096"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""390600"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-03-20""}",2026-04-29 22:17:24,
194,3,FACT/2026/1406,GRUPO BOLIN SAS,Ritmo,8640,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101573902"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""8640"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-03-20""}",2026-04-29 22:17:24,
195,3,FACT/2026/1465,FONT GAMUNDI S A,Ritmo,344902.5,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""103000096"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""344902.5"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-03-20""}",2026-04-29 22:17:24,
196,3,FACT/2026/1425,SIGMA ALIMENTOS DOMINICANA S A,Ritmo,1056157.91,2026-04-19,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102008531"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""1048699.18"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": 2, ""fecha_emision"": ""2026-03-20""}",2026-04-29 22:17:24,
197,3,FACT/2026/2100,LR CONSULTORIA INTEGRAL SRL,Ritmo,7319,2026-04-21,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131418023"", ""referencia"": ""FACT SERVICIO HONORARIOS CONTABLES"", ""moneda"": ""USD"", ""pendiente"": ""7319"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": 0, ""fecha_emision"": ""2026-04-06""}",2026-04-29 22:17:24,
198,3,FACT/2026/1525,FLEXOPACK S R L,Ritmo,17346,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130270821"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""17346"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
199,3,FACT/2026/1440,ARTE BLANCA SRL,Ritmo,12800,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130317739"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""12800"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
200,3,FACT/2026/1855,DAVAMA FOODSERVICE SRL,Ritmo,63366,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""133222809"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""63366"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-04-07""}",2026-04-29 22:17:24,
201,3,FACT/2026/1446,GRUPO CERRO ALTO SRL,Ritmo,38400,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131359841"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""38400"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
202,3,FACT/2026/1443,ALPA IMPORT SRL,Ritmo,136968.5,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101599006"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""136968.5"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
203,3,FACT/2026/1518,BOE DOMINICANA S R L,Ritmo,133118.16,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130199698"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""133118.16"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
204,3,FACT/2026/1445,Bodegas Vivaldi SRL,Ritmo,69978.72,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132501251"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""69978.72"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
205,3,FACT/2026/1451,INDUSTRIAS SAN MIGUEL DEL CARIBE S A,Ritmo,229549.73,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130012407"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""198142.25"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
206,3,FACT/2026/1482,MOLINOS VALLE DEL CIBAO S A,Ritmo,203789.96,2026-04-22,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102326096"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""203789.96"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -1, ""fecha_emision"": ""2026-03-23""}",2026-04-29 22:17:24,
207,3,FACT/2026/1519,ENDY AGROINDUSTRIAL SRL,Ritmo,124500,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102015724"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""124500"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
208,3,FACT/2026/1796,SERVICIOS DE INGENIERIA MECANICA ELECTRICA SIMESA SRL,Ritmo,612680.74,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101541695"", ""referencia"": ""FACT COMPRA DE HORMIGON ALAMBRE, Y TRANSFORMADOR"", ""moneda"": ""DOP"", ""pendiente"": ""395403.74"", ""estado_proveedor"": ""Pago Parcial"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
209,3,FACT/2026/1783,ELECTROM SAS,Ritmo,20478.26,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101103612"", ""referencia"": ""Fact Mantenimiento planta"", ""moneda"": ""DOP"", ""pendiente"": ""20478.26"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
210,3,FACT/2026/1634,ADIG CONSULTING SRL,Ritmo,1298,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132681487"", ""referencia"": ""FACT HONORARIOS ATENCION PRIMERAS CONTRACTOS DE ALQUILER"", ""moneda"": ""USD"", ""pendiente"": ""1298"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
211,3,FACT/2026/1643,ALMACENES LEON SRL,Ritmo,59000,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101533986"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""59000"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
212,3,FACT/2026/1595,GRUPO RODRIGUEZ FERNANDEZ SRL,Ritmo,66162.6,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101126922"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""66162.6"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
213,3,FACT/2026/1593,GRUPO RODRIGUEZ FERNANDEZ SRL,Ritmo,8936.33,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101126922"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""8936.33"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
214,3,FACT/2026/1485,INDUSTRIAS SAN MIGUEL DEL CARIBE S A,Ritmo,31407.48,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130012407"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""31407.48"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
215,3,FACT/2026/1504,INDUSTRIAS LA NUTRICIOSA S A,Ritmo,225476.2,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130161674"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""225476.2"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
216,3,FACT/2026/1503,DISTRIMAX SRL,Ritmo,55579.77,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131083269"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""55579.77"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-24""}",2026-04-29 22:17:24,
217,3,FACT/2026/1088,Bodegas Vivaldi SRL,Ritmo,56045.28,2026-04-23,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132501251"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""56045.28"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -2, ""fecha_emision"": ""2026-03-09""}",2026-04-29 22:17:24,
218,3,FACT/2026/1499,PANADERIA PASTELERIA LUMIJOR SRL,Ritmo,88296,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102614423"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""88296"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
219,3,FACT/2026/1920,AK AGRO INDUSTRIA SRL,Ritmo,87474,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131820417"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""87474"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-04-09""}",2026-04-29 22:17:24,
220,3,FACT/2026/1939,DIKESA SRL,Ritmo,179484.48,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131558127"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""179484.48"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-04-09""}",2026-04-29 22:17:24,
221,3,FACT/2026/1548,INVERSIONES CAOBO S A,Ritmo,119986.18,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101610344"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""119986.18"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
222,3,FACT/2026/1549,WILLY CHIC DOMINICANA SRL,Ritmo,381600,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101889063"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""381600"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
223,3,FACT/2026/1552,GRUPO SUPERALBA SRL,Ritmo,370000,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102020302"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""370000"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
224,3,FACT/2026/1567,FLEXOPACK S R L,Ritmo,16520,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130270821"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""16520"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
225,3,FACT/2026/1521,PANIFICADORA MODERNA SRL,Ritmo,49915.2,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101172193"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""49915.2"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
226,3,FACT/2026/1500,GRUPO BOLIN SAS,Ritmo,9504,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101573902"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""9504"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
227,3,FACT/2026/1917,AF PROTEIN COMPANY SRL,Ritmo,47418.3,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132923375"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""47418.3"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-04-09""}",2026-04-29 22:17:24,
228,3,FACT/2026/1553,INTERFOODS DOMINICANA SAS,Ritmo,34320.3,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101706597"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""34320.3"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
229,3,FACT/2026/1523,INDUSTRIAS MONTERREY SRL,Ritmo,64800,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132327179"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""64800"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
230,3,FACT/2026/1524,FLEXOPACK S R L,Ritmo,41300,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130270821"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""41300"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
231,3,FACT/2026/1536,AGUA PLANETA AZUL S A,Ritmo,41200,2026-04-24,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101503939"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""41200"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -3, ""fecha_emision"": ""2026-03-25""}",2026-04-29 22:17:24,
232,3,FACT/2026/1588,DIKESA SRL,Ritmo,169320,2026-04-25,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131558127"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""169320"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -4, ""fecha_emision"": ""2026-03-26""}",2026-04-29 22:17:24,
233,3,FACT/2026/2001,D M C DISTRIBUCION SRL,Ritmo,910721.49,2026-04-25,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130364516"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""910721.49"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -4, ""fecha_emision"": ""2026-04-10""}",2026-04-29 22:17:24,
234,3,FACT/2026/2044,"Grupo Alaska, S.R.L.",Ritmo,3350,2026-04-25,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132342453"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""3350"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -4, ""fecha_emision"": ""2026-03-26""}",2026-04-29 22:17:24,
235,3,FACT/2026/1611,VIMA DOMINICANA SRL,Ritmo,292050,2026-04-25,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101765674"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""292050"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -4, ""fecha_emision"": ""2026-03-26""}",2026-04-29 22:17:24,
236,3,FACT/2026/1637,PREMEDI TEST S R L,Ritmo,32200,2026-04-25,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130182452"", ""referencia"": ""FACT DE PRUEBAS ANALITICAS NUEVOS COLABORADORES"", ""moneda"": ""DOP"", ""pendiente"": ""32200"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -4, ""fecha_emision"": ""2026-03-26""}",2026-04-29 22:17:24,
237,3,FACT/2026/1833,MAX FERRETERIA SRL,Ritmo,552055.12,2026-04-25,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101852321"", ""referencia"": ""FACT COMPRA DE MICROHONDA, BEBEDERO, SILLA MESA PLANTICAS ETC"", ""moneda"": ""DOP"", ""pendiente"": ""552055.12"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -4, ""fecha_emision"": ""2026-03-26""}",2026-04-29 22:17:24,
238,3,FACT/2026/1615,PRODUCTOS CHEF SA,Ritmo,269985,2026-04-26,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101039353"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""269985"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -5, ""fecha_emision"": ""2026-03-27""}",2026-04-29 22:17:24,
239,3,FACT/2026/1603,ANDOSA DOMINICANA SAS,Ritmo,100821.08,2026-04-26,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""131619142"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""100821.08"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -5, ""fecha_emision"": ""2026-03-27""}",2026-04-29 22:17:24,
240,3,FACT/2026/1598,PANIFICADORA MODERNA SRL,Ritmo,49290.22,2026-04-26,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""101172193"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""49290.22"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -5, ""fecha_emision"": ""2026-03-27""}",2026-04-29 22:17:24,
241,3,FACT/2026/1620,INDUSTRIAS LA NUTRICIOSA S A,Ritmo,236635.2,2026-04-26,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""130161674"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""236635.2"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -5, ""fecha_emision"": ""2026-03-27""}",2026-04-29 22:17:24,
242,3,FACT/2026/1198,PRODUCTOS MASALA SRL,Ritmo,55488.3,2026-04-26,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""132241142"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""55488.3"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -5, ""fecha_emision"": ""2026-03-12""}",2026-04-29 22:17:24,
243,3,FACT/2026/1586,PANADERIA PASTELERIA LUMIJOR SRL,Ritmo,80880,2026-04-26,in_collection,,"{""fuente"": ""ritmo_excel"", ""rnc_proveedor"": ""102614423"", ""referencia"": null, ""moneda"": ""DOP"", ""pendiente"": ""80880"", ""estado_proveedor"": ""No Pagada"", ""dias_vencido"": -5, ""fecha_emision"": ""2026-03-27""}",2026-04-29 22:17:24,
